1515688734445,-1.630394271,47.225271120,0,0
1515688734659,-1.630398055,47.225278451,0,0
1515688734714,-1.630398055,47.225278451,0,0
1515688734873,-1.630390882,47.225282088,0,0
1515688735119,-1.630391746,47.225289501,0,0
1515688735380,-1.630384515,47.225293381,0,0
1515688735589,-1.630388290,47.225300800,0,0
1515688735643,-1.630388290,47.225300800,0,0
1515688735816,-1.630382002,47.225304739,0,0
1515688735995,-1.630385370,47.225312488,0,0
1515688736184,-1.630377269,47.225316780,0,0
1515688736374,-1.630379713,47.225324667,0,0
1515688736559,-1.630373111,47.225328860,0,0
1515688736610,-1.630373111,47.225328860,0,0
1515688736763,-1.630373697,47.225336551,0,0
1515688736970,-1.630364760,47.225339781,0,0
1515688737208,-1.630366177,47.225347732,0,0
1515688737450,-1.630359540,47.225351593,0,0
1515688737504,-1.630359540,47.225351593,0,0
1515688737680,-1.630363146,47.225359271,0,0
1515688737903,-1.630354371,47.225362630,0,0
1515688738109,-1.630356461,47.225369718,0,0
1515688738287,-1.630349834,47.225372910,0,0
1515688738338,-1.630349834,47.225372910,0,0
1515688738496,-1.630351789,47.225380773,0,0
1515688738680,-1.630344098,47.225383625,0,0
1515688738876,-1.630344903,47.225390437,0,0
1515688739100,-1.630336805,47.225394561,0,0
1515688739160,-1.630336805,47.225394561,0,0
1515688739332,-1.630337787,47.225402484,0,0
1515688739561,-1.630329891,47.225404871,0,0
1515688739814,-1.630332276,47.225412936,0,0
1515688740040,-1.630325480,47.225418354,0,0
1515688740090,-1.630325480,47.225418354,0,0
1515688740253,-1.630329286,47.225423235,0,0
1515688740446,-1.630323345,47.225424164,0,0
1515688740642,-1.630333001,47.225429298,0,0
1515688740695,-1.630333001,47.225429298,0,0
1515688740868,-1.630328115,47.225431408,0,0
1515688741047,-1.630332532,47.225437730,0,0
1515688741246,-1.630325421,47.225438574,0,0
1515688741437,-1.630327028,47.225445483,0,0
1515688741491,-1.630327028,47.225445483,0,0
1515688741658,-1.630318509,47.225447945,0,0
1515688741854,-1.630317552,47.225455446,0,0
1515688742053,-1.630308289,47.225457403,0,0
1515688742238,-1.630307676,47.225462849,0,0
1515688742294,-1.630307676,47.225462849,0,0
1515688742458,-1.630298478,47.225465812,0,0
1515688742665,-1.630301289,47.225470957,0,0
1515688742846,-1.630295034,47.225473183,0,0
1515688743056,-1.630296470,47.225478629,0,0
1515688743107,-1.630296470,47.225478629,0,0
1515688743251,-1.630285074,47.225481957,0,0
1515688743434,-1.630282884,47.225487030,0,0
1515688743671,-1.630274766,47.225494718,0,0
1515688743887,-1.630282688,47.225501682,0,0
1515688743938,-1.630282688,47.225501682,0,0
1515688744120,-1.630280404,47.225507017,0,0
1515688744295,-1.630290706,47.225508059,0,0
1515688744491,-1.630292021,47.225514959,0,0
1515688744721,-1.630303312,47.225513691,0,0
1515688744777,-1.630303312,47.225513691,0,0
1515688744928,-1.630305300,47.225520157,0,0
1515688745109,-1.630314266,47.225518215,0,0
1515688745292,-1.630314691,47.225526845,0,0
1515688745338,-1.630314691,47.225526845,0,0
1515688745484,-1.630321924,47.225523650,0,0
1515688745668,-1.630322471,47.225530539,0,0
1515688745873,-1.630333012,47.225529101,0,0
1515688745932,-1.630333012,47.225529101,0,0
1515688746075,-1.630335525,47.225535842,0,0
1515688746266,-1.630350176,47.225534979,0,0
1515688746451,-1.630353184,47.225542163,0,0
1515688746510,-1.630353184,47.225542163,0,0
1515688746655,-1.630363037,47.225543233,0,0
1515688746877,-1.630365898,47.225552551,0,0
1515688746942,-1.630365898,47.225552551,0,0
1515688747104,-1.630370609,47.225559609,0,0
1515688747288,-1.630374832,47.225558250,0,0
1515688747346,-1.630374832,47.225558250,0,0
1515688747363,-1.630374832,47.225558250,0,0
1515688747382,-1.630374832,47.225558250,0,0
1515688747402,-1.630374832,47.225558250,0,0
1515688747564,-1.630377100,47.225558841,0,0
1515688747739,-1.630388931,47.225563901,0,0
1515688747927,-1.630401561,47.225558611,0,0
1515688748116,-1.630405138,47.225564024,0,0
1515688748304,-1.630413244,47.225560896,0,0
1515688748353,-1.630413244,47.225560896,0,0
1515688748500,-1.630413940,47.225565266,0,0
1515688748683,-1.630424283,47.225566766,0,0
1515688748872,-1.630422969,47.225573395,0,0
1515688748930,-1.630422969,47.225573395,0,0
1515688749077,-1.630431475,47.225576700,0,0
1515688749260,-1.630429256,47.225583141,0,0
1515688749456,-1.630440158,47.225586279,0,0
1515688749640,-1.630438998,47.225591514,0,0
1515688749688,-1.630438998,47.225591514,0,0
1515688749846,-1.630448033,47.225595249,0,0
1515688750039,-1.630443426,47.225601535,0,0
1515688750217,-1.630451176,47.225606546,0,0
1515688750404,-1.630447229,47.225611753,0,0
1515688750464,-1.630447229,47.225611753,0,0
1515688750611,-1.630454814,47.225617259,0,0
1515688750788,-1.630448988,47.225623210,0,0
1515688750967,-1.630456049,47.225627720,0,0
1515688751152,-1.630451413,47.225634657,0,0
1515688751213,-1.630451413,47.225634657,0,0
1515688751356,-1.630460534,47.225639049,0,0
1515688751544,-1.630457479,47.225645812,0,0
1515688751754,-1.630470008,47.225649597,0,0
1515688751938,-1.630470213,47.225655040,0,0
1515688751994,-1.630470213,47.225655040,0,0
1515688752192,-1.630464016,47.225657169,0,0
1515688752400,-1.630468114,47.225663989,0,0
1515688752526,-1.630468114,47.225663989,0,0
1515688752670,-1.630465292,47.225670023,0,0
1515688752995,-1.630479113,47.225670624,0,0
1515688753168,-1.630482537,47.225675337,0,0
1515688753376,-1.630500537,47.225673942,0,0
1515688753431,-1.630500537,47.225673942,0,0
1515688753576,-1.630501725,47.225676321,0,0
1515688753765,-1.630507027,47.225682106,0,0
1515688753949,-1.630499350,47.225685509,0,0
1515688754019,-1.630499350,47.225685509,0,0
1515688754164,-1.630503257,47.225691831,0,0
1515688754347,-1.630496209,47.225694049,0,0
1515688754572,-1.630502441,47.225700342,0,0
1515688754863,-1.630497129,47.225702399,0,0
1515688754994,-1.630497129,47.225702399,0,0
1515688755137,-1.630502019,47.225709890,0,0
1515688755376,-1.630494131,47.225711316,0,0
1515688755620,-1.630496067,47.225718926,0,0
1515688755874,-1.630489523,47.225719964,0,0
1515688756088,-1.630489523,47.225719964,0,0
1515688756231,-1.630493288,47.225724551,0,0
1515688756506,-1.630488130,47.225726763,0,0
1515688756895,-1.630494576,47.225734764,0,0
1515688757226,-1.630489185,47.225737535,0,0
1515688757524,-1.630489185,47.225737535,0,0
1515688757665,-1.630494028,47.225744809,0,0
1515688758030,-1.630490636,47.225748223,0,0
1515688758390,-1.630496312,47.225753434,0,0
1515688758668,-1.630496312,47.225753434,0,0
1515688758808,-1.630494723,47.225758336,0,0
1515688759227,-1.630498462,47.225764014,0,0
1515688759729,-1.630493373,47.225769940,0,0
1515688760168,-1.630495874,47.225776901,0,0
1515688760510,-1.630495874,47.225776901,0,0
1515688760685,-1.630490093,47.225780702,0,0
1515688761042,-1.630494001,47.225788557,0,0
1515688761417,-1.630490836,47.225794516,0,0
1515688761826,-1.630494857,47.225800967,0,0
1515688762108,-1.630494857,47.225800967,0,0
1515688762247,-1.630491103,47.225805985,0,0
1515688762661,-1.630494326,47.225812818,0,0
1515688763125,-1.630489192,47.225819159,0,0
1515688763421,-1.630489192,47.225819159,0,0
1515688763573,-1.630492863,47.225827556,0,0
1515688764137,-1.630487818,47.225833709,0,0
1515688764423,-1.630491253,47.225840243,0,0
1515688765093,-1.630483199,47.225844243,0,0
1515688765163,-1.630483199,47.225844243,0,0
1515688765325,-1.630481267,47.225852029,0,0
1515688765713,-1.630472561,47.225856039,0,0
1515688765916,-1.630473016,47.225864009,0,0
1515688766211,-1.630465925,47.225869192,0,0
1515688766333,-1.630465925,47.225869192,0,0
1515688766499,-1.630465290,47.225879976,0,0
1515688767019,-1.630458076,47.225883752,0,0
1515688767248,-1.630459271,47.225890896,0,0
1515688767376,-1.630459271,47.225890896,0,0
1515688767518,-1.630452584,47.225893980,0,0
1515688767831,-1.630452549,47.225902346,0,0
1515688768110,-1.630445186,47.225904976,0,0
1515688768568,-1.630447199,47.225912315,0,0
1515688768684,-1.630447199,47.225912315,0,0
1515688768853,-1.630438536,47.225917449,0,0
1515688769209,-1.630439996,47.225924683,0,0
1515688769455,-1.630439582,47.225932642,0,0
1515688769716,-1.630439582,47.225932642,0,0
1515688769871,-1.630446208,47.225934688,0,0
1515688770766,-1.630448505,47.225941004,0,0
1515688771426,-1.630453944,47.225949967,0,0
1515688772722,-1.630450740,47.225959629,0,0
1515688772964,-1.630450740,47.225959629,0,0
1515688773102,-1.630454127,47.225972643,0,0
1515688774793,-1.630453343,47.225985997,0,0
1515688775610,-1.630455714,47.226004495,0,0
1515688777068,-1.630455714,47.226004495,0,0
1515688777202,-1.630457432,47.226016955,0,0
1515688778064,-1.630467782,47.226020052,0,0
1515688779310,-1.630476263,47.226025938,0,0
1515688779803,-1.630488538,47.226023301,0,0
1515688780922,-1.630488538,47.226023301,0,0
1515688781076,-1.630493139,47.226027432,0,0
1515688781314,-1.630502220,47.226025374,0,0
1515688781626,-1.630501378,47.226031798,0,0
1515688781807,-1.630511718,47.226032164,0,0
1515688781909,-1.630511718,47.226032164,0,0
1515688782068,-1.630511354,47.226040274,0,0
1515688782285,-1.630519840,47.226041351,0,0
1515688782473,-1.630523379,47.226048921,0,0
1515688782523,-1.630523379,47.226048921,0,0
1515688782669,-1.630534014,47.226046783,0,0
1515688782853,-1.630538595,47.226053334,0,0
1515688783056,-1.630549000,47.226049789,0,0
1515688783233,-1.630551436,47.226055868,0,0
1515688783287,-1.630551436,47.226055868,0,0
1515688783432,-1.630564610,47.226053261,0,0
1515688783633,-1.630563516,47.226060260,0,0
1515688783821,-1.630575156,47.226058319,0,0
1515688783884,-1.630575156,47.226058319,0,0
1515688784030,-1.630580315,47.226064845,0,0
1515688784226,-1.630590583,47.226063245,0,0
1515688784413,-1.630596917,47.226068933,0,0
1515688784609,-1.630609679,47.226065389,0,0
1515688784664,-1.630609679,47.226065389,0,0
1515688784808,-1.630619078,47.226071208,0,0
1515688785040,-1.630629169,47.226066717,0,0
1515688785225,-1.630640610,47.226071124,0,0
1515688785286,-1.630640610,47.226071124,0,0
1515688785433,-1.630651162,47.226064191,0,0
1515688785643,-1.630658345,47.226069190,0,0
1515688785831,-1.630666298,47.226064862,0,0
1515688786014,-1.630675350,47.226068567,0,0
1515688786067,-1.630675350,47.226068567,0,0
1515688786224,-1.630685817,47.226065294,0,0
1515688786412,-1.630699195,47.226070959,0,0
1515688786716,-1.630701011,47.226064903,0,0
1515688786786,-1.630701011,47.226064903,0,0
1515688786938,-1.630710299,47.226062205,0,0
1515688787153,-1.630712380,47.226054863,0,0
1515688787373,-1.630721595,47.226052166,0,0
1515688787580,-1.630721595,47.226052166,0,0
1515688787737,-1.630718820,47.226044400,0,0
1515688787923,-1.630729024,47.226041658,0,0
1515688788228,-1.630723731,47.226035517,0,0
1515688788407,-1.630733211,47.226034043,0,0
1515688788561,-1.630733211,47.226034043,0,0
1515688788726,-1.630728579,47.226024536,0,0
1515688788941,-1.630737055,47.226024322,0,0
1515688789141,-1.630739288,47.226015618,0,0
1515688789195,-1.630739288,47.226015618,0,0
1515688789365,-1.630745876,47.226015253,0,0
1515688790024,-1.630749973,47.226006778,0,0
1515688790212,-1.630758356,47.226004901,0,0
1515688791119,-1.630760772,47.225997020,0,0
1515688791177,-1.630760772,47.225997020,0,0
1515688791307,-1.630771466,47.225995795,0,0
1515688792391,-1.630769559,47.225989919,0,0
1515688792591,-1.630781920,47.225986609,0,0
1515688793220,-1.630781920,47.225986609,0,0
1515688793404,-1.630779708,47.225980241,0,0
1515688793597,-1.630788473,47.225974612,0,0
1515688793967,-1.630783323,47.225967295,0,0
1515688794148,-1.630792335,47.225962900,0,0
1515688794223,-1.630792335,47.225962900,0,0
1515688794383,-1.630787770,47.225954464,0,0
1515688794575,-1.630794542,47.225950102,0,0
1515688794759,-1.630788196,47.225942249,0,0
1515688794809,-1.630788196,47.225942249,0,0
1515688794959,-1.630796747,47.225936873,0,0
1515688795161,-1.630793374,47.225930115,0,0
1515688795361,-1.630800083,47.225925817,0,0
1515688795545,-1.630794622,47.225919636,0,0
1515688795604,-1.630794622,47.225919636,0,0
1515688795758,-1.630801764,47.225915826,0,0
1515688795969,-1.630796024,47.225908539,0,0
1515688796223,-1.630802424,47.225903109,0,0
1515688796474,-1.630802424,47.225903109,0,0
1515688796623,-1.630796067,47.225897272,0,0
1515688796836,-1.630803353,47.225893612,0,0
1515688797120,-1.630799181,47.225884998,0,0
1515688797403,-1.630806251,47.225882232,0,0
1515688797577,-1.630806251,47.225882232,0,0
1515688797732,-1.630800816,47.225875788,0,0
1515688798047,-1.630807664,47.225876191,0,0
1515688798269,-1.630800775,47.225869880,0,0
1515688798344,-1.630800775,47.225869880,0,0
1515688798495,-1.630808536,47.225865519,0,0
1515688798789,-1.630805661,47.225858566,0,0
1515688799016,-1.630813426,47.225854011,0,0
1515688799558,-1.630813426,47.225854011,0,0
1515688799709,-1.630808700,47.225845939,0,0
1515688799973,-1.630816118,47.225842989,0,0
1515688800313,-1.630811635,47.225835125,0,0
1515688800550,-1.630819596,47.225832220,0,0
1515688800795,-1.630819596,47.225832220,0,0
1515688800949,-1.630815515,47.225823267,0,0
1515688801158,-1.630822508,47.225819404,0,0
1515688801521,-1.630819969,47.225811414,0,0
1515688801789,-1.630827936,47.225807091,0,0
1515688802059,-1.630827936,47.225807091,0,0
1515688802226,-1.630825278,47.225799532,0,0
1515688802426,-1.630832528,47.225793140,0,0
1515688802828,-1.630818553,47.225786676,0,0
1515688802921,-1.630818553,47.225786676,0,0
1515688803073,-1.630821843,47.225783448,0,0
1515688803250,-1.630814392,47.225779389,0,0
1515688803488,-1.630822147,47.225775313,0,0
1515688803671,-1.630815063,47.225770120,0,0
1515688803824,-1.630815063,47.225770120,0,0
1515688803972,-1.630824920,47.225766671,0,0
1515688804161,-1.630822721,47.225761019,0,0
1515688804349,-1.630832472,47.225756597,0,0
1515688804404,-1.630832472,47.225756597,0,0
1515688804554,-1.630827115,47.225750983,0,0
1515688804746,-1.630832975,47.225745799,0,0
1515688804962,-1.630825005,47.225739068,0,0
1515688805204,-1.630831572,47.225735486,0,0
1515688805265,-1.630831572,47.225735486,0,0
1515688805413,-1.630825290,47.225728872,0,0
1515688805627,-1.630832954,47.225724463,0,0
1515688805867,-1.630826493,47.225717436,0,0
1515688805930,-1.630826493,47.225717436,0,0
1515688806174,-1.630833796,47.225712321,0,0
1515688806444,-1.630828245,47.225702528,0,0
1515688806827,-1.630837151,47.225697384,0,0
1515688806905,-1.630837151,47.225697384,0,0
1515688807126,-1.630835387,47.225694633,0,0
1515688807388,-1.630832084,47.225694628,0,0
1515688807655,-1.630822208,47.225694775,0,0
1515688807904,-1.630826352,47.225690910,0,0
1515688807966,-1.630826352,47.225690910,0,0
1515688808233,-1.630817851,47.225687053,0,0
1515688808491,-1.630825913,47.225682684,0,0
1515688808741,-1.630821604,47.225676013,0,0
1515688808812,-1.630821604,47.225676013,0,0
1515688809102,-1.630830162,47.225671698,0,0
1515688809335,-1.630821001,47.225665337,0,0
1515688809527,-1.630829826,47.225661815,0,0
1515688809767,-1.630822418,47.225657146,0,0
1515688809831,-1.630822418,47.225657146,0,0
1515688810025,-1.630827685,47.225649289,0,0
1515688810215,-1.630818789,47.225642407,0,0
1515688810400,-1.630822357,47.225636750,0,0
1515688810595,-1.630812756,47.225630339,0,0
1515688810646,-1.630812756,47.225630339,0,0
1515688810792,-1.630817672,47.225625142,0,0
1515688810985,-1.630808235,47.225618911,0,0
1515688811169,-1.630816171,47.225613681,0,0
1515688811226,-1.630816171,47.225613681,0,0
1515688811385,-1.630807961,47.225605967,0,0
1515688811595,-1.630815127,47.225601385,0,0
1515688811781,-1.630806088,47.225593517,0,0
1515688811842,-1.630806088,47.225593517,0,0
1515688811997,-1.630810897,47.225593411,0,0
1515688812190,-1.630803126,47.225588981,0,0
1515688812385,-1.630810184,47.225584126,0,0
1515688812589,-1.630806568,47.225578458,0,0
1515688812650,-1.630806568,47.225578458,0,0
1515688812817,-1.630815296,47.225575408,0,0
1515688813050,-1.630809755,47.225569093,0,0
1515688813256,-1.630817337,47.225566040,0,0
1515688813344,-1.630817337,47.225566040,0,0
1515688813498,-1.630812377,47.225557215,0,0
1515688813688,-1.630818570,47.225555063,0,0
1515688813889,-1.630819830,47.225546494,0,0
1515688814186,-1.630828627,47.225545209,0,0
1515688814382,-1.630828627,47.225545209,0,0
1515688814530,-1.630828750,47.225535495,0,0
1515688814799,-1.630834705,47.225534940,0,0
1515688815325,-1.630834573,47.225527867,0,0
1515688815666,-1.630839742,47.225524515,0,0
1515688816163,-1.630839742,47.225524515,0,0
1515688816315,-1.630837421,47.225515011,0,0
1515688816618,-1.630840492,47.225509970,0,0
1515688817340,-1.630835975,47.225502895,0,0
1515688817397,-1.630835975,47.225502895,0,0
1515688817545,-1.630839665,47.225499253,0,0
1515688817985,-1.630833525,47.225493698,0,0
1515688818177,-1.630839708,47.225488452,0,0
1515688818583,-1.630833377,47.225481269,0,0
1515688818644,-1.630833377,47.225481269,0,0
1515688818787,-1.630839324,47.225475191,0,0
1515688819213,-1.630835568,47.225470583,0,0
1515688819407,-1.630842862,47.225464802,0,0
1515688819729,-1.630842862,47.225464802,0,0
1515688819885,-1.630838298,47.225458865,0,0
1515688820074,-1.630844167,47.225453214,0,0
1515688820406,-1.630838636,47.225446865,0,0
1515688820613,-1.630847909,47.225439900,0,0
1515688820810,-1.630847909,47.225439900,0,0
1515688820962,-1.630838798,47.225434235,0,0
1515688821197,-1.630844360,47.225431367,0,0
1515688821406,-1.630842325,47.225424062,0,0
1515688821483,-1.630842325,47.225424062,0,0
1515688821634,-1.630851249,47.225421370,0,0
1515688821910,-1.630848122,47.225416554,0,0
1515688822094,-1.630858339,47.225411537,0,0
1515688822440,-1.630856485,47.225405382,0,0
1515688822496,-1.630856485,47.225405382,0,0
1515688822654,-1.630864275,47.225402362,0,0
1515688823171,-1.630861293,47.225394343,0,0
1515688823355,-1.630869089,47.225393554,0,0
1515688823700,-1.630869089,47.225393554,0,0
1515688823845,-1.630866177,47.225388377,0,0
1515688824027,-1.630872969,47.225383485,0,0
1515688824452,-1.630868261,47.225376577,0,0
1515688824660,-1.630875442,47.225372144,0,0
1515688824723,-1.630875442,47.225372144,0,0
1515688824870,-1.630869821,47.225363017,0,0
1515688825063,-1.630878997,47.225358385,0,0
1515688825281,-1.630876185,47.225350078,0,0
1515688825354,-1.630876185,47.225350078,0,0
1515688825508,-1.630883178,47.225347259,0,0
1515688825724,-1.630878890,47.225339994,0,0
1515688825901,-1.630889370,47.225337030,0,0
1515688826329,-1.630886601,47.225328106,0,0
1515688826386,-1.630886601,47.225328106,0,0
1515688826529,-1.630894517,47.225323633,0,0
1515688826782,-1.630887862,47.225317829,0,0
1515688826990,-1.630893594,47.225315424,0,0
1515688827042,-1.630893594,47.225315424,0,0
1515688827195,-1.630892937,47.225306020,0,0
1515688827429,-1.630902185,47.225302305,0,0
1515688827669,-1.630901476,47.225292905,0,0
1515688827854,-1.630907807,47.225291179,0,0
1515688828199,-1.630907807,47.225291179,0,0
1515688828352,-1.630905975,47.225279559,0,0
1515688828528,-1.630912221,47.225276096,0,0
1515688828812,-1.630909687,47.225267141,0,0
1515688828901,-1.630909687,47.225267141,0,0
1515688829038,-1.630916820,47.225269277,0,0
1515688829921,-1.630913123,47.225263343,0,0
1515688830100,-1.630921145,47.225260252,0,0
1515688830777,-1.630916989,47.225254313,0,0
1515688830838,-1.630916989,47.225254313,0,0
1515688830979,-1.630924868,47.225250259,0,0
1515688831401,-1.630918109,47.225243725,0,0
1515688831589,-1.630926315,47.225240089,0,0
1515688831678,-1.630926315,47.225240089,0,0
1515688831824,-1.630921110,47.225231668,0,0
1515688832019,-1.630928533,47.225227543,0,0
1515688832217,-1.630924220,47.225221519,0,0
1515688832401,-1.630929736,47.225216980,0,0
1515688832461,-1.630929736,47.225216980,0,0
1515688832605,-1.630924906,47.225210961,0,0
1515688832808,-1.630934487,47.225206998,0,0
1515688832995,-1.630929618,47.225200053,0,0
1515688833231,-1.630936795,47.225196473,0,0
1515688833291,-1.630936795,47.225196473,0,0
1515688833436,-1.630933590,47.225189877,0,0
1515688833648,-1.630941697,47.225186905,0,0
1515688833892,-1.630936075,47.225180297,0,0
1515688834147,-1.630945634,47.225174305,0,0
1515688834265,-1.630945634,47.225174305,0,0
1515688834409,-1.630941247,47.225166541,0,0
1515688834636,-1.630946144,47.225161100,0,0
1515688834813,-1.630939994,47.225156332,0,0
1515688835109,-1.630939994,47.225156332,0,0
1515688835263,-1.630944578,47.225151273,0,0
1515688835437,-1.630937071,47.225150879,0,0
1515688835759,-1.630946020,47.225147796,0,0
1515688835952,-1.630943075,47.225140465,0,0
1515688836016,-1.630943075,47.225140465,0,0
1515688836163,-1.630952369,47.225133510,0,0
1515688836342,-1.630944381,47.225127915,0,0
1515688836689,-1.630947305,47.225121744,0,0
1515688836749,-1.630947305,47.225121744,0,0
1515688836895,-1.630936797,47.225118769,0,0
1515688837473,-1.630937996,47.225112744,0,0
1515688837699,-1.630931452,47.225110034,0,0
1515688838480,-1.630931452,47.225110034,0,0
1515688838626,-1.630934716,47.225108548,0,0
1515688838848,-1.630930586,47.225106868,0,0
1515688839358,-1.630939452,47.225103664,0,0
1515688839545,-1.630937425,47.225096338,0,0
1515688839606,-1.630937425,47.225096338,0,0
1515688839755,-1.630948866,47.225091623,0,0
1515688839957,-1.630946246,47.225084309,0,0
1515688840138,-1.630952542,47.225079884,0,0
1515688840322,-1.630946172,47.225073046,0,0
1515688840543,-1.630946172,47.225073046,0,0
1515688840690,-1.630953021,47.225069548,0,0
1515688840883,-1.630946954,47.225066242,0,0
1515688841450,-1.630952593,47.225062643,0,0
1515688841519,-1.630952593,47.225062643,0,0
1515688841664,-1.630949126,47.225055249,0,0
1515688842327,-1.630958346,47.225050471,0,0
1515688842512,-1.630956841,47.225040664,0,0
1515688842686,-1.630956841,47.225040664,0,0
1515688842836,-1.630966219,47.225037272,0,0
1515688843010,-1.630961072,47.225029078,0,0
1515688843395,-1.630968133,47.225023788,0,0
1515688843563,-1.630964260,47.225016674,0,0
1515688844230,-1.630964260,47.225016674,0,0
1515688844376,-1.630973152,47.225014348,0,0
1515688844580,-1.630972361,47.225007947,0,0
1515688844763,-1.630981283,47.225005971,0,0
1515688844822,-1.630981283,47.225005971,0,0
1515688844968,-1.630982596,47.224995720,0,0
1515688845153,-1.630991324,47.224992703,0,0
1515688845349,-1.630990784,47.224982906,0,0
1515688845531,-1.630999620,47.224979640,0,0
1515688845594,-1.630999620,47.224979640,0,0
1515688845742,-1.630996417,47.224971845,0,0
1515688845921,-1.631006338,47.224969495,0,0
1515688846108,-1.631004166,47.224962693,0,0
1515688846294,-1.631014159,47.224959824,0,0
1515688846352,-1.631014159,47.224959824,0,0
1515688846499,-1.631011356,47.224952356,0,0
1515688846694,-1.631020928,47.224948856,0,0
1515688846871,-1.631018206,47.224941624,0,0
1515688846932,-1.631018206,47.224941624,0,0
1515688847081,-1.631026526,47.224937308,0,0
1515688847262,-1.631025269,47.224929401,0,0
1515688847448,-1.631033472,47.224927132,0,0
1515688847643,-1.631025970,47.224919779,0,0
1515688847730,-1.631025970,47.224919779,0,0
1515688847879,-1.631032400,47.224916556,0,0
1515688848057,-1.631028338,47.224909647,0,0
1515688848262,-1.631036925,47.224908810,0,0
1515688848454,-1.631034978,47.224902577,0,0
1515688848508,-1.631034978,47.224902577,0,0
1515688848655,-1.631045229,47.224901736,0,0
1515688848834,-1.631043624,47.224892782,0,0
1515688849022,-1.631052846,47.224890275,0,0
1515688849082,-1.631052846,47.224890275,0,0
1515688849229,-1.631049481,47.224883178,0,0
1515688849420,-1.631058927,47.224880916,0,0
1515688849598,-1.631057277,47.224872908,0,0
1515688849786,-1.631066911,47.224870326,0,0
1515688849853,-1.631066911,47.224870326,0,0
1515688849998,-1.631066415,47.224861571,0,0
1515688850184,-1.631077196,47.224858260,0,0
1515688850377,-1.631077057,47.224850877,0,0
1515688850557,-1.631085373,47.224848105,0,0
1515688850619,-1.631085373,47.224848105,0,0
1515688850764,-1.631083298,47.224841126,0,0
1515688850947,-1.631091032,47.224837776,0,0
1515688851137,-1.631088829,47.224829988,0,0
1515688851196,-1.631088829,47.224829988,0,0
1515688851346,-1.631096644,47.224827266,0,0
1515688851535,-1.631095602,47.224819523,0,0
1515688851715,-1.631102297,47.224817084,0,0
1515688851902,-1.631100835,47.224809541,0,0
1515688851962,-1.631100835,47.224809541,0,0
